# file...... Load1_voltage.csv
# date...... Thu Jul  2 12:27:10 2020
# user...... gregor
# host...... (null)
# target.... load 920
# trigger... (none)
# interval.. 1800
# limit..... 0
# timestamp,voltage_A.real,voltage_A.imag
2012-04-18 15:00:00 UTC,+218.094,-126.085
2012-04-18 15:30:00 UTC,+218.111,-126.078
2012-04-18 16:00:00 UTC,+217.776,-125.972
2012-04-18 16:30:00 UTC,+217.841,-126.064
2012-04-18 17:00:00 UTC,+217.857,-126.035
2012-04-18 17:30:00 UTC,+217.82,-126.02
2012-04-18 18:00:00 UTC,+217.876,-126.052
2012-04-18 18:30:00 UTC,+217.7,-126.016
2012-04-18 19:00:00 UTC,+217.721,-125.998
2012-04-18 19:30:00 UTC,+217.426,-125.924
2012-04-18 20:00:00 UTC,+217.769,-125.992
2012-04-18 20:30:00 UTC,+217.759,-125.972
2012-04-18 21:00:00 UTC,+217.76,-125.989
2012-04-18 21:30:00 UTC,+217.929,-125.984
2012-04-18 22:00:00 UTC,+217.766,-126
2012-04-18 22:30:00 UTC,+217.962,-126.022
2012-04-18 23:00:00 UTC,+218.05,-126.025
2012-04-18 23:30:00 UTC,+218.05,-126.042
2012-04-19 00:00:00 UTC,+218.113,-126.03
2012-04-19 00:30:00 UTC,+218.323,-126.079
2012-04-19 01:00:00 UTC,+218.315,-126.087
2012-04-19 01:30:00 UTC,+218.268,-126.077
2012-04-19 02:00:00 UTC,+218.327,-126.091
2012-04-19 02:30:00 UTC,+218.258,-126.089
2012-04-19 03:00:00 UTC,+218.234,-126.036
2012-04-19 03:30:00 UTC,+218.204,-126.056
2012-04-19 04:00:00 UTC,+218.154,-126.048
2012-04-19 04:30:00 UTC,+218.189,-126.052
2012-04-19 05:00:00 UTC,+218.214,-126.087
2012-04-19 05:30:00 UTC,+218.118,-126.123
2012-04-19 06:00:00 UTC,+218.076,-126.026
2012-04-19 06:30:00 UTC,+217.698,-125.962
2012-04-19 07:00:00 UTC,+217.967,-126.028
2012-04-19 07:30:00 UTC,+217.894,-126.005
2012-04-19 08:00:00 UTC,+217.861,-126.027
2012-04-19 08:30:00 UTC,+217.852,-126.078
2012-04-19 09:00:00 UTC,+217.918,-126.074
2012-04-19 09:30:00 UTC,+218.04,-126.103
2012-04-19 10:00:00 UTC,+218.014,-126.075
2012-04-19 10:30:00 UTC,+218.01,-126.099
2012-04-19 11:00:00 UTC,+218.023,-126.081
2012-04-19 11:30:00 UTC,+217.949,-126.065
2012-04-19 12:00:00 UTC,+217.919,-126.018
2012-04-19 12:30:00 UTC,+218.095,-126.052
2012-04-19 13:00:00 UTC,+217.918,-125.994
2012-04-19 13:30:00 UTC,+217.976,-126.001
2012-04-19 14:00:00 UTC,+217.949,-126.027
2012-04-19 14:30:00 UTC,+218.038,-126.048
2012-04-19 15:00:00 UTC,+218.089,-126.094
2012-04-19 15:30:00 UTC,+218.112,-126.073
2012-04-19 16:00:00 UTC,+217.815,-125.977
2012-04-19 16:30:00 UTC,+217.86,-126.04
2012-04-19 17:00:00 UTC,+217.986,-126.081
2012-04-19 17:30:00 UTC,+217.896,-126.069
2012-04-19 18:00:00 UTC,+217.684,-125.997
2012-04-19 18:30:00 UTC,+217.908,-126.034
2012-04-19 19:00:00 UTC,+217.934,-126.038
2012-04-19 19:30:00 UTC,+217.847,-126.006
2012-04-19 20:00:00 UTC,+217.814,-126.007
2012-04-19 20:30:00 UTC,+217.92,-126.031
2012-04-19 21:00:00 UTC,+217.915,-125.997
2012-04-19 21:30:00 UTC,+217.889,-125.979
2012-04-19 22:00:00 UTC,+217.959,-126.003
2012-04-19 22:30:00 UTC,+217.945,-126.043
2012-04-19 23:00:00 UTC,+218.087,-126.063
2012-04-19 23:30:00 UTC,+218.029,-126.056
2012-04-20 00:00:00 UTC,+218.026,-126.027
2012-04-20 00:30:00 UTC,+218.271,-126.047
2012-04-20 01:00:00 UTC,+218.235,-126.089
2012-04-20 01:30:00 UTC,+218.271,-126.089
2012-04-20 02:00:00 UTC,+218.297,-126.11
2012-04-20 02:30:00 UTC,+218.277,-126.09
2012-04-20 03:00:00 UTC,+218.128,-126.048
2012-04-20 03:30:00 UTC,+218.188,-126.028
2012-04-20 04:00:00 UTC,+218.176,-126.037
2012-04-20 04:30:00 UTC,+218.239,-126.057
2012-04-20 05:00:00 UTC,+218.173,-126.071
2012-04-20 05:30:00 UTC,+218.106,-126.033
2012-04-20 06:00:00 UTC,+217.941,-126.034
2012-04-20 06:30:00 UTC,+218.176,-126.022
2012-04-20 07:00:00 UTC,+218.154,-126.072
2012-04-20 07:30:00 UTC,+218.071,-126.032
2012-04-20 08:00:00 UTC,+218.054,-126.036
2012-04-20 08:30:00 UTC,+218.047,-126.043
2012-04-20 09:00:00 UTC,+218.08,-126.038
2012-04-20 09:30:00 UTC,+218.141,-126.06
2012-04-20 10:00:00 UTC,+218.102,-126.076
2012-04-20 10:30:00 UTC,+218.103,-126.075
2012-04-20 11:00:00 UTC,+218.036,-126.062
2012-04-20 11:30:00 UTC,+218.014,-125.997
2012-04-20 12:00:00 UTC,+218.141,-126.065
2012-04-20 12:30:00 UTC,+218.022,-126.025
2012-04-20 13:00:00 UTC,+217.915,-126.007
2012-04-20 13:30:00 UTC,+218.033,-126.011
2012-04-20 14:00:00 UTC,+218.167,-126.028
2012-04-20 14:30:00 UTC,+218.103,-126.019
2012-04-20 15:00:00 UTC,+218.076,-126.016
2012-04-20 15:30:00 UTC,+217.947,-126.053
2012-04-20 16:00:00 UTC,+218.047,-126.026
2012-04-20 16:30:00 UTC,+217.955,-125.977
2012-04-20 17:00:00 UTC,+218.005,-126.024
2012-04-20 17:30:00 UTC,+218.055,-126.058
2012-04-20 18:00:00 UTC,+217.771,-125.952
2012-04-20 18:30:00 UTC,+217.929,-126.017
2012-04-20 19:00:00 UTC,+217.842,-125.994
2012-04-20 19:30:00 UTC,+217.888,-126.018
2012-04-20 20:00:00 UTC,+217.999,-126.026
2012-04-20 20:30:00 UTC,+218.006,-126.033
2012-04-20 21:00:00 UTC,+217.927,-126.007
2012-04-20 21:30:00 UTC,+217.99,-126.034
2012-04-20 22:00:00 UTC,+217.923,-126.007
2012-04-20 22:30:00 UTC,+217.842,-125.966
2012-04-20 23:00:00 UTC,+218.047,-125.996
2012-04-20 23:30:00 UTC,+217.994,-125.978
2012-04-21 00:00:00 UTC,+218.24,-126.022
2012-04-21 00:30:00 UTC,+218.253,-126.048
2012-04-21 01:00:00 UTC,+218.192,-126.04
2012-04-21 01:30:00 UTC,+218.239,-126.013
2012-04-21 02:00:00 UTC,+218.198,-126.011
2012-04-21 02:30:00 UTC,+218.217,-126.026
2012-04-21 03:00:00 UTC,+218.186,-126.019
2012-04-21 03:30:00 UTC,+218.152,-126.031
2012-04-21 04:00:00 UTC,+218.102,-126.021
2012-04-21 04:30:00 UTC,+218.108,-126.028
2012-04-21 05:00:00 UTC,+218.191,-126.073
2012-04-21 05:30:00 UTC,+218.203,-126.038
2012-04-21 06:00:00 UTC,+218.163,-126.046
2012-04-21 06:30:00 UTC,+218.124,-126.058
2012-04-21 07:00:00 UTC,+218.051,-126.047
2012-04-21 07:30:00 UTC,+218.076,-126.045
2012-04-21 08:00:00 UTC,+217.884,-125.995
2012-04-21 08:30:00 UTC,+218.067,-126.049
2012-04-21 09:00:00 UTC,+218.008,-126.041
2012-04-21 09:30:00 UTC,+217.897,-125.996
2012-04-21 10:00:00 UTC,+217.921,-126.009
2012-04-21 10:30:00 UTC,+217.899,-126.002
2012-04-21 11:00:00 UTC,+217.966,-125.996
2012-04-21 11:30:00 UTC,+217.88,-125.967
2012-04-21 12:00:00 UTC,+217.947,-125.974
2012-04-21 12:30:00 UTC,+218.085,-126.023
2012-04-21 13:00:00 UTC,+218.046,-125.99
2012-04-21 13:30:00 UTC,+217.878,-125.988
2012-04-21 14:00:00 UTC,+217.996,-125.994
2012-04-21 14:30:00 UTC,+218.054,-126.011
2012-04-21 15:00:00 UTC,+217.972,-126.003
2012-04-21 15:30:00 UTC,+218.093,-126.06
2012-04-21 16:00:00 UTC,+218.002,-126.032
2012-04-21 16:30:00 UTC,+217.95,-126.029
2012-04-21 17:00:00 UTC,+218.128,-126.02
2012-04-21 17:30:00 UTC,+217.959,-126.004
2012-04-21 18:00:00 UTC,+217.84,-126.045
2012-04-21 18:30:00 UTC,+217.877,-126.014
2012-04-21 19:00:00 UTC,+218.002,-126.009
2012-04-21 19:30:00 UTC,+217.882,-126.01
2012-04-21 20:00:00 UTC,+217.746,-125.93
2012-04-21 20:30:00 UTC,+217.877,-125.981
2012-04-21 21:00:00 UTC,+217.746,-125.936
2012-04-21 21:30:00 UTC,+217.921,-126.006
2012-04-21 22:00:00 UTC,+218.021,-126.043
2012-04-21 22:30:00 UTC,+217.984,-126.092
2012-04-21 23:00:00 UTC,+218.022,-126.076
2012-04-21 23:30:00 UTC,+218.114,-126.063
2012-04-22 00:00:00 UTC,+218.093,-126.025
2012-04-22 00:30:00 UTC,+218.27,-126.052
2012-04-22 01:00:00 UTC,+218.264,-126.077
2012-04-22 01:30:00 UTC,+218.228,-126.075
2012-04-22 02:00:00 UTC,+218.248,-126.079
2012-04-22 02:30:00 UTC,+218.194,-126.081
2012-04-22 03:00:00 UTC,+218.06,-126.056
2012-04-22 03:30:00 UTC,+218.153,-126.063
2012-04-22 04:00:00 UTC,+218.161,-126.036
2012-04-22 04:30:00 UTC,+218.169,-126.043
2012-04-22 05:00:00 UTC,+218.212,-126.062
2012-04-22 05:30:00 UTC,+218.034,-126.001
2012-04-22 06:00:00 UTC,+218.156,-126.036
2012-04-22 06:30:00 UTC,+218.178,-126.045
2012-04-22 07:00:00 UTC,+218.113,-126.028
2012-04-22 07:30:00 UTC,+218.092,-126.068
2012-04-22 08:00:00 UTC,+218.096,-126.052
2012-04-22 08:30:00 UTC,+218.097,-126.082
2012-04-22 09:00:00 UTC,+218.041,-126.093
2012-04-22 09:30:00 UTC,+218.004,-126.084
2012-04-22 10:00:00 UTC,+217.931,-126.053
2012-04-22 10:30:00 UTC,+218.047,-126.075
2012-04-22 11:00:00 UTC,+217.935,-126.064
2012-04-22 11:30:00 UTC,+217.919,-126.027
2012-04-22 12:00:00 UTC,+217.72,-125.973
2012-04-22 12:30:00 UTC,+217.965,-126.024
2012-04-22 13:00:00 UTC,+217.748,-125.999
2012-04-22 13:30:00 UTC,+217.951,-126.077
2012-04-22 14:00:00 UTC,+218.05,-126.029
2012-04-22 14:30:00 UTC,+217.847,-125.967
2012-04-22 15:00:00 UTC,+217.394,-125.887
2012-04-22 15:30:00 UTC,+217.78,-126.024
2012-04-22 16:00:00 UTC,+217.848,-126.072
2012-04-22 16:30:00 UTC,+217.911,-126.06
2012-04-22 17:00:00 UTC,+217.835,-126.031
2012-04-22 17:30:00 UTC,+217.846,-126
2012-04-22 18:00:00 UTC,+217.85,-126.021
2012-04-22 18:30:00 UTC,+217.912,-126.006
2012-04-22 19:00:00 UTC,+217.858,-126.016
2012-04-22 19:30:00 UTC,+217.965,-126.033
2012-04-22 20:00:00 UTC,+217.975,-126.004
2012-04-22 20:30:00 UTC,+217.879,-125.975
2012-04-22 21:00:00 UTC,+217.966,-125.972
2012-04-22 21:30:00 UTC,+217.978,-125.987
2012-04-22 22:00:00 UTC,+217.94,-125.984
2012-04-22 22:30:00 UTC,+217.993,-126.01
2012-04-22 23:00:00 UTC,+218.086,-126.025
2012-04-22 23:30:00 UTC,+218.123,-126.026
2012-04-23 00:00:00 UTC,+218.225,-126.031
2012-04-23 00:30:00 UTC,+218.351,-126.072
2012-04-23 01:00:00 UTC,+218.326,-126.083
2012-04-23 01:30:00 UTC,+218.307,-126.09
2012-04-23 02:00:00 UTC,+218.282,-126.085
2012-04-23 02:30:00 UTC,+218.246,-126.089
2012-04-23 03:00:00 UTC,+218.124,-126.018
2012-04-23 03:30:00 UTC,+218.194,-126.039
2012-04-23 04:00:00 UTC,+218.208,-126.042
2012-04-23 04:30:00 UTC,+218.212,-126.049
2012-04-23 05:00:00 UTC,+218.241,-126.067
2012-04-23 05:30:00 UTC,+218.105,-126.062
2012-04-23 06:00:00 UTC,+218.028,-126.029
2012-04-23 06:30:00 UTC,+217.825,-125.976
2012-04-23 07:00:00 UTC,+217.971,-125.991
2012-04-23 07:30:00 UTC,+218,-126.001
2012-04-23 08:00:00 UTC,+217.992,-126.013
2012-04-23 08:30:00 UTC,+217.95,-126.004
2012-04-23 09:00:00 UTC,+217.936,-125.995
2012-04-23 09:30:00 UTC,+217.93,-126.013
2012-04-23 10:00:00 UTC,+217.797,-126.03
2012-04-23 10:30:00 UTC,+217.757,-125.989
2012-04-23 11:00:00 UTC,+217.723,-125.993
2012-04-23 11:30:00 UTC,+217.876,-126.015
2012-04-23 12:00:00 UTC,+217.908,-126.009
2012-04-23 12:30:00 UTC,+217.875,-125.978
2012-04-23 13:00:00 UTC,+217.931,-125.988
2012-04-23 13:30:00 UTC,+217.834,-125.982
2012-04-23 14:00:00 UTC,+217.991,-126.041
2012-04-23 14:30:00 UTC,+217.85,-126.019
2012-04-23 15:00:00 UTC,+217.477,-125.901
2012-04-23 15:30:00 UTC,+217.692,-125.927
2012-04-23 16:00:00 UTC,+217.515,-125.921
2012-04-23 16:30:00 UTC,+217.73,-125.951
2012-04-23 17:00:00 UTC,+217.737,-125.951
2012-04-23 17:30:00 UTC,+217.648,-125.961
2012-04-23 18:00:00 UTC,+217.337,-125.875
2012-04-23 18:30:00 UTC,+217.302,-125.89
2012-04-23 19:00:00 UTC,+217.642,-125.936
2012-04-23 19:30:00 UTC,+217.872,-125.984
2012-04-23 20:00:00 UTC,+217.615,-125.962
2012-04-23 20:30:00 UTC,+217.807,-125.975
2012-04-23 21:00:00 UTC,+217.873,-125.981
2012-04-23 21:30:00 UTC,+217.95,-125.988
2012-04-23 22:00:00 UTC,+218.032,-126.015
2012-04-23 22:30:00 UTC,+218.081,-126.025
2012-04-23 23:00:00 UTC,+218.068,-126.025
2012-04-23 23:30:00 UTC,+218.092,-126.03
2012-04-24 00:00:00 UTC,+218.149,-126.038
2012-04-24 00:30:00 UTC,+218.324,-126.074
2012-04-24 01:00:00 UTC,+218.257,-126.07
2012-04-24 01:30:00 UTC,+218.261,-126.075
2012-04-24 02:00:00 UTC,+218.262,-126.08
2012-04-24 02:30:00 UTC,+218.221,-126.045
2012-04-24 03:00:00 UTC,+218.144,-126.02
2012-04-24 03:30:00 UTC,+218.207,-126.058
2012-04-24 04:00:00 UTC,+218.187,-126.077
2012-04-24 04:30:00 UTC,+218.214,-126.068
2012-04-24 05:00:00 UTC,+218.178,-126.069
2012-04-24 05:30:00 UTC,+218.091,-126.063
2012-04-24 06:00:00 UTC,+218.093,-126.042
2012-04-24 06:30:00 UTC,+217.982,-126.048
2012-04-24 07:00:00 UTC,+217.811,-125.996
2012-04-24 07:30:00 UTC,+217.973,-126.019
2012-04-24 08:00:00 UTC,+218.007,-126.019
2012-04-24 08:30:00 UTC,+218.041,-126.029
2012-04-24 09:00:00 UTC,+218.034,-126.02
2012-04-24 09:30:00 UTC,+218.055,-126.049
2012-04-24 10:00:00 UTC,+217.936,-126.016
2012-04-24 10:30:00 UTC,+218.09,-126.024
2012-04-24 11:00:00 UTC,+218.082,-126.035
2012-04-24 11:30:00 UTC,+217.992,-126.053
2012-04-24 12:00:00 UTC,+218.122,-126.05
2012-04-24 12:30:00 UTC,+217.898,-126.001
2012-04-24 13:00:00 UTC,+218.08,-126.04
2012-04-24 13:30:00 UTC,+218.076,-126.025
2012-04-24 14:00:00 UTC,+218.103,-126.041
2012-04-24 14:30:00 UTC,+217.919,-125.982
2012-04-24 15:00:00 UTC,+218.082,-126.103
2012-04-24 15:30:00 UTC,+218.124,-126.094
2012-04-24 16:00:00 UTC,+217.916,-126.029
2012-04-24 16:30:00 UTC,+217.819,-125.972
2012-04-24 17:00:00 UTC,+217.756,-125.989
2012-04-24 17:30:00 UTC,+217.749,-125.992
2012-04-24 18:00:00 UTC,+217.935,-126.014
2012-04-24 18:30:00 UTC,+217.777,-125.966
2012-04-24 19:00:00 UTC,+217.843,-126.028
2012-04-24 19:30:00 UTC,+217.819,-125.965
2012-04-24 20:00:00 UTC,+217.709,-125.968
2012-04-24 20:30:00 UTC,+217.855,-125.988
2012-04-24 21:00:00 UTC,+217.729,-125.925
2012-04-24 21:30:00 UTC,+217.727,-125.92
2012-04-24 22:00:00 UTC,+217.911,-125.976
2012-04-24 22:30:00 UTC,+217.892,-126.009
2012-04-24 23:00:00 UTC,+217.987,-126.002
2012-04-24 23:30:00 UTC,+218.059,-126.033
2012-04-25 00:00:00 UTC,+218.161,-126.037
2012-04-25 00:30:00 UTC,+218.331,-126.072
2012-04-25 01:00:00 UTC,+218.208,-126.079
2012-04-25 01:30:00 UTC,+218.223,-126.078
2012-04-25 02:00:00 UTC,+218.246,-126.083
2012-04-25 02:30:00 UTC,+218.227,-126.088
2012-04-25 03:00:00 UTC,+218.211,-126.082
2012-04-25 03:30:00 UTC,+218.161,-126.102
2012-04-25 04:00:00 UTC,+218.152,-126.054
2012-04-25 04:30:00 UTC,+218.225,-126.061
2012-04-25 05:00:00 UTC,+218.158,-126.062
2012-04-25 05:30:00 UTC,+218.134,-126.057
2012-04-25 06:00:00 UTC,+217.984,-126.012
2012-04-25 06:30:00 UTC,+217.837,-125.978
2012-04-25 07:00:00 UTC,+217.971,-126.005
2012-04-25 07:30:00 UTC,+218.095,-126.035
2012-04-25 08:00:00 UTC,+218.012,-126.005
2012-04-25 08:30:00 UTC,+217.989,-126.047
2012-04-25 09:00:00 UTC,+218.026,-126.013
2012-04-25 09:30:00 UTC,+217.933,-125.994
2012-04-25 10:00:00 UTC,+218.056,-126.031
2012-04-25 10:30:00 UTC,+218.087,-126.039
2012-04-25 11:00:00 UTC,+218.085,-126.056
2012-04-25 11:30:00 UTC,+218.092,-126.042
2012-04-25 12:00:00 UTC,+218.042,-126.026
2012-04-25 12:30:00 UTC,+218.126,-126.057
2012-04-25 13:00:00 UTC,+218.067,-126.016
2012-04-25 13:30:00 UTC,+217.992,-125.964
2012-04-25 14:00:00 UTC,+217.918,-126.016
2012-04-25 14:30:00 UTC,+217.924,-125.99
2012-04-25 15:00:00 UTC,+218.081,-126.041
2012-04-25 15:30:00 UTC,+217.921,-126.011
2012-04-25 16:00:00 UTC,+217.685,-125.919
2012-04-25 16:30:00 UTC,+218.14,-126.026
2012-04-25 17:00:00 UTC,+217.89,-126.021
2012-04-25 17:30:00 UTC,+217.981,-126.059
2012-04-25 18:00:00 UTC,+217.889,-126.05
2012-04-25 18:30:00 UTC,+217.828,-126.027
2012-04-25 19:00:00 UTC,+217.804,-125.998
2012-04-25 19:30:00 UTC,+217.837,-125.989
2012-04-25 20:00:00 UTC,+217.881,-126.008
2012-04-25 20:30:00 UTC,+217.792,-125.997
2012-04-25 21:00:00 UTC,+217.822,-125.995
2012-04-25 21:30:00 UTC,+217.878,-125.995
2012-04-25 22:00:00 UTC,+217.842,-125.961
2012-04-25 22:30:00 UTC,+218.065,-126.002
2012-04-25 23:00:00 UTC,+218.117,-126.027
2012-04-25 23:30:00 UTC,+218.038,-126.009
2012-04-26 00:00:00 UTC,+218.06,-125.995
2012-04-26 00:30:00 UTC,+218.304,-126.055
2012-04-26 01:00:00 UTC,+218.262,-126.066
2012-04-26 01:30:00 UTC,+218.239,-126.064
2012-04-26 02:00:00 UTC,+218.302,-126.073
2012-04-26 02:30:00 UTC,+218.245,-126.082
2012-04-26 03:00:00 UTC,+218.21,-126.038
2012-04-26 03:30:00 UTC,+218.162,-126.033
2012-04-26 04:00:00 UTC,+218.233,-126.045
2012-04-26 04:30:00 UTC,+218.181,-126.035
2012-04-26 05:00:00 UTC,+218.196,-126.055
2012-04-26 05:30:00 UTC,+218.109,-126.038
2012-04-26 06:00:00 UTC,+218.066,-126.07
2012-04-26 06:30:00 UTC,+218.109,-126.054
2012-04-26 07:00:00 UTC,+218.014,-126.066
2012-04-26 07:30:00 UTC,+217.963,-126.058
2012-04-26 08:00:00 UTC,+217.919,-126.032
2012-04-26 08:30:00 UTC,+217.894,-126.042
2012-04-26 09:00:00 UTC,+217.922,-126.029
2012-04-26 09:30:00 UTC,+217.948,-126.016
2012-04-26 10:00:00 UTC,+218.002,-126.077
2012-04-26 10:30:00 UTC,+217.994,-126.052
2012-04-26 11:00:00 UTC,+218.041,-126.043
2012-04-26 11:30:00 UTC,+218.092,-126.054
2012-04-26 12:00:00 UTC,+218.06,-126.048
2012-04-26 12:30:00 UTC,+217.928,-126.034
2012-04-26 13:00:00 UTC,+217.867,-126.035
2012-04-26 13:30:00 UTC,+217.974,-126.042
2012-04-26 14:00:00 UTC,+218.022,-126.058
2012-04-26 14:30:00 UTC,+217.871,-125.985
2012-04-26 15:00:00 UTC,+217.956,-126.011
2012-04-26 15:30:00 UTC,+217.978,-126.028
2012-04-26 16:00:00 UTC,+217.876,-126.022
2012-04-26 16:30:00 UTC,+217.761,-125.981
2012-04-26 17:00:00 UTC,+217.776,-126.049
2012-04-26 17:30:00 UTC,+217.777,-126.093
2012-04-26 18:00:00 UTC,+217.818,-126.056
2012-04-26 18:30:00 UTC,+217.889,-126.082
2012-04-26 19:00:00 UTC,+217.85,-126.013
2012-04-26 19:30:00 UTC,+217.849,-126
2012-04-26 20:00:00 UTC,+217.67,-125.973
2012-04-26 20:30:00 UTC,+217.772,-125.965
2012-04-26 21:00:00 UTC,+217.837,-125.972
2012-04-26 21:30:00 UTC,+217.917,-125.998
2012-04-26 22:00:00 UTC,+217.981,-126.018
2012-04-26 22:30:00 UTC,+218.02,-125.997
2012-04-26 23:00:00 UTC,+218.129,-126.028
2012-04-26 23:30:00 UTC,+218.151,-126.006
2012-04-27 00:00:00 UTC,+218.13,-126.011
2012-04-27 00:30:00 UTC,+218.287,-126.052
2012-04-27 01:00:00 UTC,+218.284,-126.064
2012-04-27 01:30:00 UTC,+218.211,-126.055
2012-04-27 02:00:00 UTC,+218.2,-126.06
2012-04-27 02:30:00 UTC,+218.158,-126.055
2012-04-27 03:00:00 UTC,+218.148,-126.032
2012-04-27 03:30:00 UTC,+218.186,-126.046
2012-04-27 04:00:00 UTC,+218.191,-126.048
2012-04-27 04:30:00 UTC,+218.202,-126.044
2012-04-27 05:00:00 UTC,+218.156,-126.091
2012-04-27 05:30:00 UTC,+218.108,-126.072
2012-04-27 06:00:00 UTC,+217.965,-125.996
2012-04-27 06:30:00 UTC,+218.018,-126.013
2012-04-27 07:00:00 UTC,+218.047,-126.021
2012-04-27 07:30:00 UTC,+218.095,-126.008
2012-04-27 08:00:00 UTC,+218.002,-126.006
2012-04-27 08:30:00 UTC,+218.186,-126.055
2012-04-27 09:00:00 UTC,+218.114,-126.012
2012-04-27 09:30:00 UTC,+218.091,-126.005
2012-04-27 10:00:00 UTC,+218.007,-125.978
2012-04-27 10:30:00 UTC,+218.228,-125.999
2012-04-27 11:00:00 UTC,+218.145,-126.007
2012-04-27 11:30:00 UTC,+217.995,-126.014
2012-04-27 12:00:00 UTC,+218.145,-126.096
2012-04-27 12:30:00 UTC,+218.022,-126.065
2012-04-27 13:00:00 UTC,+217.915,-126.053
2012-04-27 13:30:00 UTC,+217.986,-126.053
2012-04-27 14:00:00 UTC,+218.103,-126.066
2012-04-27 14:30:00 UTC,+218.114,-126.064
2012-04-27 15:00:00 UTC,+217.998,-126.008
2012-04-27 15:30:00 UTC,+217.929,-125.985
2012-04-27 16:00:00 UTC,+217.956,-126.017
2012-04-27 16:30:00 UTC,+217.955,-126.061
2012-04-27 17:00:00 UTC,+217.871,-125.995
2012-04-27 17:30:00 UTC,+217.798,-126.028
2012-04-27 18:00:00 UTC,+217.851,-126.009
2012-04-27 18:30:00 UTC,+217.805,-125.98
2012-04-27 19:00:00 UTC,+218.032,-126.1
2012-04-27 19:30:00 UTC,+217.852,-126.009
2012-04-27 20:00:00 UTC,+217.921,-126.046
2012-04-27 20:30:00 UTC,+217.823,-125.973
2012-04-27 21:00:00 UTC,+217.909,-126.031
2012-04-27 21:30:00 UTC,+218.031,-126.034
2012-04-27 22:00:00 UTC,+217.962,-126.012
2012-04-27 22:30:00 UTC,+217.894,-125.993
2012-04-27 23:00:00 UTC,+217.999,-125.997
2012-04-27 23:30:00 UTC,+218.068,-126.018
2012-04-28 00:00:00 UTC,+218.165,-126.032
2012-04-28 00:30:00 UTC,+218.317,-126.063
2012-04-28 01:00:00 UTC,+218.206,-126.037
2012-04-28 01:30:00 UTC,+218.267,-126.036
2012-04-28 02:00:00 UTC,+218.26,-126.024
2012-04-28 02:30:00 UTC,+218.179,-126.067
2012-04-28 03:00:00 UTC,+218.195,-126.021
2012-04-28 03:30:00 UTC,+218.188,-126.034
2012-04-28 04:00:00 UTC,+218.174,-126.041
2012-04-28 04:30:00 UTC,+218.165,-126.038
2012-04-28 05:00:00 UTC,+218.183,-126.039
2012-04-28 05:30:00 UTC,+218.202,-126.027
2012-04-28 06:00:00 UTC,+218.197,-126.04
2012-04-28 06:30:00 UTC,+217.981,-126.003
2012-04-28 07:00:00 UTC,+218.045,-126.021
2012-04-28 07:30:00 UTC,+218.094,-126.024
2012-04-28 08:00:00 UTC,+218.018,-125.993
2012-04-28 08:30:00 UTC,+218.008,-126.029
2012-04-28 09:00:00 UTC,+217.973,-126.061
2012-04-28 09:30:00 UTC,+217.973,-126.027
2012-04-28 10:00:00 UTC,+217.922,-125.997
2012-04-28 10:30:00 UTC,+217.78,-125.994
2012-04-28 11:00:00 UTC,+218.053,-126.037
2012-04-28 11:30:00 UTC,+217.744,-125.98
2012-04-28 12:00:00 UTC,+217.924,-126.05
2012-04-28 12:30:00 UTC,+217.907,-126.045
2012-04-28 13:00:00 UTC,+218.073,-126.078
2012-04-28 13:30:00 UTC,+218.037,-126.006
2012-04-28 14:00:00 UTC,+218.044,-126.02
2012-04-28 14:30:00 UTC,+218.098,-126.01
2012-04-28 15:00:00 UTC,+218.073,-126.076
2012-04-28 15:30:00 UTC,+218.041,-126.077
2012-04-28 16:00:00 UTC,+217.906,-126.056
2012-04-28 16:30:00 UTC,+217.757,-126.003
2012-04-28 17:00:00 UTC,+217.788,-126.032
2012-04-28 17:30:00 UTC,+217.734,-126.036
2012-04-28 18:00:00 UTC,+217.833,-126.093
2012-04-28 18:30:00 UTC,+217.88,-126.103
2012-04-28 19:00:00 UTC,+218.028,-126.061
2012-04-28 19:30:00 UTC,+218.042,-126.058
2012-04-28 20:00:00 UTC,+217.935,-126.04
2012-04-28 20:30:00 UTC,+217.757,-126.032
2012-04-28 21:00:00 UTC,+217.886,-126.034
2012-04-28 21:30:00 UTC,+217.587,-125.939
2012-04-28 22:00:00 UTC,+217.722,-125.985
2012-04-28 22:30:00 UTC,+217.881,-126.014
2012-04-28 23:00:00 UTC,+217.992,-126.016
2012-04-28 23:30:00 UTC,+218.035,-126.025
2012-04-29 00:00:00 UTC,+218.071,-126.001
2012-04-29 00:30:00 UTC,+218.311,-126.064
2012-04-29 01:00:00 UTC,+218.261,-126.064
2012-04-29 01:30:00 UTC,+218.204,-126.07
2012-04-29 02:00:00 UTC,+218.186,-126.045
2012-04-29 02:30:00 UTC,+218.167,-126.06
2012-04-29 03:00:00 UTC,+218.006,-126.024
2012-04-29 03:30:00 UTC,+218.098,-126.034
2012-04-29 04:00:00 UTC,+218.081,-126.011
2012-04-29 04:30:00 UTC,+218.122,-126.023
2012-04-29 05:00:00 UTC,+218.046,-126.012
2012-04-29 05:30:00 UTC,+218.111,-126.047
2012-04-29 06:00:00 UTC,+218.022,-126.067
2012-04-29 06:30:00 UTC,+218.056,-126.018
2012-04-29 07:00:00 UTC,+218.103,-126.03
2012-04-29 07:30:00 UTC,+218.074,-126.026
